;fecha_ingreso;id_credito;tipo_credito;monto_credito;cuota;saldo;numero_cuota;fecha_vencimiento;fecha_pago;importe_pagado;gastos;saldo.1;cuota.1;sucursal;codigo_comercio;codigo_cliente;codigo_direccion;localidad;codigo_postal;tipo_propiedad;telefono;nacionalidad;edad;sexo;estado_civil;cantidad_hijos;codigo_empresa;seccion;antiguedad_empleo;rubro_comercio
3123;2015-05-08;1256_2;V10;14000.0;2200.0;13200.0;6;2015-11-10;2015-12-22;2200.0;0.0;0.0;;1;1.0;111;106;76;1708.0;alquilada;1;ARGENTINO;55;M;CASADO;1;4689;;135;
3124;2015-05-08;1256_2;V10;14000.0;2200.0;11000.0;7;2015-12-10;2016-01-25;2200.0;0.0;0.0;;1;1.0;111;106;76;1708.0;alquilada;1;ARGENTINO;55;M;CASADO;1;4689;;135;
3125;2015-05-08;1256_2;V10;14000.0;2200.0;6800.0;9;2016-02-10;2016-03-21;2000.0;0.0;0.0;;1;1.0;111;106;76;1708.0;alquilada;1;ARGENTINO;55;M;CASADO;1;4689;;135;
3126;2015-05-08;1256_2;V10;14000.0;2200.0;8800.0;8;2016-01-10;2016-02-22;2200.0;0.0;0.0;;1;1.0;111;106;76;1708.0;alquilada;1;ARGENTINO;55;M;CASADO;1;4689;;135;
3127;2015-05-08;1256_2;V10;14000.0;2200.0;6600.0;9;2016-02-10;2016-04-26;200.0;0.0;0.0;;1;1.0;111;106;76;1708.0;alquilada;1;ARGENTINO;55;M;CASADO;1;4689;;135;
3128;2015-05-08;1256_2;V10;14000.0;2200.0;4800.0;10;2016-03-10;2016-04-26;1800.0;0.0;0.0;;1;1.0;111;106;76;1708.0;alquilada;1;ARGENTINO;55;M;CASADO;1;4689;;135;
3129;2015-05-08;1256_2;V10;14000.0;2200.0;4400.0;10;2016-03-10;2016-06-14;400.0;0.0;0.0;;1;1.0;111;106;76;1708.0;alquilada;1;ARGENTINO;55;M;CASADO;1;4689;;135;
3130;2015-05-08;1256_2;V10;14000.0;2200.0;2800.0;11;2016-04-10;2016-06-14;1600.0;0.0;0.0;;1;1.0;111;106;76;1708.0;alquilada;1;ARGENTINO;55;M;CASADO;1;4689;;135;
3131;2015-01-26;1071_2;V3;950.0;397.4;794.8;1;2015-03-10;2015-02-09;397.4;0.0;0.0;;1;8.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;CALZADOS UNISEX
3132;2016-09-09;1724_2;V4;2000.0;740.0;1480.0;2;2016-11-10;2016-11-08;740.0;0.0;0.0;;1;561.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;SUPERMERCADO
3133;2016-09-09;1724_2;V4;2000.0;740.0;2220.0;1;2016-10-10;2016-10-08;740.0;0.0;0.0;;1;561.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;SUPERMERCADO
3134;2015-01-26;1071_2;V3;950.0;397.4;397.4;2;2015-04-10;2015-03-06;397.4;0.0;0.0;;1;8.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;CALZADOS UNISEX
3135;2015-01-26;1071_2;V3;950.0;397.4;0.0;3;2015-05-10;2015-04-10;397.4;0.0;0.0;;1;8.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;CALZADOS UNISEX
3136;2015-04-13;1216_2;V2;655.0;384.0;384.0;1;2015-05-10;2015-05-08;384.0;0.0;0.0;;1;8.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;CALZADOS UNISEX
3137;2015-06-16;432_1;V3;1290.0;539.6;1079.2;1;2015-07-10;2015-07-06;539.6;0.0;0.0;;1;8.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;CALZADOS UNISEX
3138;2015-05-11;356_1;V2;1290.0;774.0;774.0;1;2015-06-10;2015-06-08;774.0;0.0;0.0;;1;8.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;CALZADOS UNISEX
3139;2015-04-13;1216_2;V2;655.0;384.0;0.0;2;2015-06-10;2015-06-08;384.0;0.0;0.0;;1;8.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;CALZADOS UNISEX
3140;2015-05-11;356_1;V2;1290.0;774.0;0.0;2;2015-07-10;2015-07-06;774.0;0.0;0.0;;1;8.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;CALZADOS UNISEX
3141;2015-06-16;432_1;V3;1290.0;539.6;539.6;2;2015-08-10;2015-08-10;539.6;0.0;0.0;;1;8.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;CALZADOS UNISEX
3142;2015-06-16;432_1;V3;1290.0;539.6;0.0;3;2015-09-10;2015-09-09;539.6;0.0;0.0;;1;8.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;CALZADOS UNISEX
3143;2015-08-18;573_1;V3;960.0;401.6;401.6;2;2015-10-10;2015-10-07;401.6;0.0;0.0;;1;8.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;CALZADOS UNISEX
3144;2015-08-18;573_1;V3;960.0;401.6;803.2;1;2015-09-10;2015-09-09;401.6;0.0;0.0;;1;8.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;CALZADOS UNISEX
3145;2015-10-19;1394_2;V2;885.0;518.0;0.0;2;2015-12-10;2015-12-04;518.0;0.0;0.0;;1;8.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;CALZADOS UNISEX
3146;2015-08-18;573_1;V3;960.0;401.6;0.0;3;2015-11-10;2015-11-07;401.6;0.0;0.0;;1;8.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;CALZADOS UNISEX
3147;2015-10-19;1394_2;V2;885.0;518.0;518.0;1;2015-11-10;2015-11-07;518.0;0.0;0.0;;1;8.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;CALZADOS UNISEX
3148;2016-09-09;1724_2;V4;2000.0;740.0;740.0;3;2016-12-10;2016-12-06;740.0;0.0;0.0;;1;561.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;SUPERMERCADO
3149;2016-02-29;981_1;V3;1732.0;751.0;1502.0;1;2016-04-10;2016-04-06;751.0;0.0;0.0;;1;8.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;CALZADOS UNISEX
3150;2016-02-29;981_1;V3;1732.0;751.0;0.0;3;2016-06-10;2016-06-06;751.0;0.0;0.0;;1;8.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;CALZADOS UNISEX
3151;2016-02-29;981_1;V3;1732.0;751.0;751.0;2;2016-05-10;2016-05-05;751.0;0.0;0.0;;1;8.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;CALZADOS UNISEX
3152;2016-06-14;1542_2;V3;1200.0;544.0;544.0;2;2016-08-10;2016-08-05;544.0;0.0;0.0;;1;21.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;CALZADOS
3153;2017-01-31;2065_2;V3;1150.41;522.0;0.0;3;2017-05-10;2017-04-06;522.0;0.0;0.0;;1;561.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;SUPERMERCADO
3154;2016-06-14;1542_2;V3;1200.0;544.0;1088.0;1;2016-07-10;2016-07-05;544.0;0.0;0.0;;1;21.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;CALZADOS
3155;2016-06-21;1548_2;V3;1580.0;716.3;1432.6;1;2016-07-10;2016-07-05;716.3;0.0;0.0;;1;298.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3156;2016-06-21;1548_2;V3;1580.0;716.3;716.3;2;2016-08-10;2016-08-05;716.3;0.0;0.0;;1;298.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3157;2016-06-14;1542_2;V3;1200.0;544.0;0.0;3;2016-09-10;2016-09-06;544.0;0.0;0.0;;1;21.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;CALZADOS
3158;2016-06-21;1548_2;V3;1580.0;716.3;0.0;3;2016-09-10;2016-09-06;716.3;0.0;0.0;;1;298.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3159;2017-05-13;2298_2;V5;5000.0;1500.0;3000.0;3;2017-08-10;2017-08-10;1500.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3160;2017-07-19;2412_2;V3;2000.0;867.0;1734.0;1;2017-08-10;2017-08-10;867.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3161;2017-05-13;2298_2;V5;5000.0;1500.0;1500.0;4;2017-09-10;2017-09-06;1500.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3162;2017-07-19;2412_2;V3;2000.0;867.0;867.0;2;2017-09-10;2017-09-06;867.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3163;2017-05-13;2298_2;V5;5000.0;1500.0;0.0;5;2017-10-10;2017-10-06;1500.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3164;2017-07-19;2412_2;V3;2000.0;867.0;0.0;3;2017-10-10;2017-10-06;867.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3165;2017-10-31;2640_2;V1;1000.0;1100.0;0.0;1;2017-12-10;2017-12-06;1100.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3166;2017-12-06;2705_2;V4;5000.0;1750.0;1750.0;3;2018-03-10;2018-03-07;1750.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3167;2016-09-09;1724_2;V4;2000.0;740.0;0.0;4;2017-01-10;2017-01-09;740.0;0.0;0.0;;1;561.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;SUPERMERCADO
3168;2017-01-31;2065_2;V3;1150.41;522.0;1044.0;1;2017-03-10;2017-02-06;522.0;0.0;0.0;;1;561.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;SUPERMERCADO
3169;2017-01-31;2065_2;V3;1150.41;522.0;522.0;2;2017-04-10;2017-03-06;522.0;0.0;0.0;;1;561.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;SUPERMERCADO
3170;2018-03-20;2849_2;V4;5000.0;1750.0;3500.0;2;2018-06-10;2018-06-13;1750.0;26.25;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3171;2018-03-20;2849_2;V4;5000.0;1750.0;1750.0;3;2018-07-10;2018-07-04;1750.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3172;2018-05-15;2909_2;V3;2000.0;870.0;870.0;2;2018-07-10;2018-07-04;870.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3173;2018-03-20;2849_2;V4;5000.0;1750.0;0.0;4;2018-08-10;2018-08-03;1750.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3174;2017-12-06;2705_2;V4;5000.0;1750.0;5250.0;1;2018-01-10;2018-01-02;1750.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3175;2017-12-06;2705_2;V4;5000.0;1750.0;3500.0;2;2018-02-10;2018-02-05;1750.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3176;2017-05-13;2298_2;V5;5000.0;1500.0;6000.0;1;2017-06-10;2017-06-05;1500.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3177;2017-05-13;2298_2;V5;5000.0;1500.0;4500.0;2;2017-07-10;2017-07-06;1500.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3178;2017-12-06;2705_2;V4;5000.0;1750.0;0.0;4;2018-04-10;2018-04-10;1750.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3179;2018-03-20;2849_2;V4;5000.0;1750.0;5250.0;1;2018-05-10;2018-05-03;1750.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3180;2018-05-15;2909_2;V3;2000.0;870.0;1740.0;1;2018-06-10;2018-06-13;870.0;13.05;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3181;2018-05-15;2909_2;V3;2000.0;870.0;0.0;3;2018-08-10;2018-08-03;870.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3182;2018-07-04;2958_2;V4;6000.0;2220.0;8533.0;1;2018-08-10;2018-08-03;347.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3183;2018-07-04;2958_2;V4;6000.0;2220.0;4440.0;2;2018-09-10;2018-09-05;2220.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3184;2018-10-05;3051_2;V4;6000.0;2220.0;6660.0;1;2018-11-10;2018-11-05;2220.0;0.0;6660.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3185;2018-07-04;2958_2;V4;6000.0;2220.0;6660.0;1;2018-08-10;2018-09-05;1873.0;290.32;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3186;2018-07-04;2958_2;V4;6000.0;2220.0;2220.0;3;2018-10-10;2018-10-02;2220.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3187;2018-07-04;2958_2;V4;6000.0;2220.0;0.0;4;2018-11-10;2018-11-05;2220.0;0.0;0.0;;1;1.0;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3188;2018-10-05;3051_2;V4;6000.0;2220.0;6660.0;2;2018-12-10;;;;;2220.0;1;;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3189;2018-10-05;3051_2;V4;6000.0;2220.0;6660.0;4;2019-02-10;;;;;2220.0;1;;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3190;2018-10-05;3051_2;V4;6000.0;2220.0;6660.0;3;2019-01-10;;;;;2220.0;1;;112;107;1;1625.0;alquilada;1;BOLIVIANA;44;F;DIVORCIADA;0;4679;;70;
3191;2014-04-28;451_2;V1;350.0;385.0;0.0;1;2014-06-10;2014-05-15;385.0;0.0;0.0;;1;8.0;113;108;3;1623.0;alquilada;1;ARGENTINA;57;F;CASADA;5;586;;;CALZADOS UNISEX
3192;2018-08-27;3017_2;V1;1000.0;1120.0;0.0;1;2018-09-10;2018-09-12;1120.0;0.0;0.0;;1;5000.0;114;109;81;6450.0;alquilada;1;ARGENTINA;63;F;CASADA;0;4643;;;
3193;2014-06-03;539_2;V4;1599.0;559.6;1678.8;1;2014-07-10;2014-07-07;559.6;0.0;0.0;;1;57.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;INDUMENTARIA UNISEX
3194;2014-06-03;539_2;V4;1599.0;559.6;1119.2;2;2014-08-10;2014-08-06;559.6;0.0;0.0;;1;57.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;INDUMENTARIA UNISEX
3195;2015-02-14;1118_2;V2;500.0;300.0;300.0;1;2015-03-10;2015-03-10;300.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3196;2014-12-11;995_2;V4;2000.0;700.0;0.0;4;2015-04-10;2015-04-08;700.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3197;2014-06-03;539_2;V4;1599.0;559.6;559.6;3;2014-09-10;2014-09-02;559.6;0.0;0.0;;1;57.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;INDUMENTARIA UNISEX
3198;2014-06-03;539_2;V4;1599.0;559.6;0.0;4;2014-10-10;2014-10-07;559.6;0.0;0.0;;1;57.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;INDUMENTARIA UNISEX
3199;2014-12-11;995_2;V4;2000.0;700.0;2100.0;1;2015-01-10;2015-01-09;700.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3200;2014-12-11;995_2;V4;2000.0;700.0;1400.0;2;2015-02-10;2015-02-10;700.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3201;2014-12-11;995_2;V4;2000.0;700.0;700.0;3;2015-03-10;2015-03-10;700.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3202;2015-02-14;1118_2;V2;500.0;300.0;0.0;2;2015-04-10;2015-04-08;300.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3203;2015-04-08;1211_2;V3;1000.0;434.0;868.0;1;2015-05-10;2015-05-08;434.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3204;2015-04-08;1211_2;V3;1000.0;434.0;434.0;2;2015-06-10;2015-06-10;434.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3205;2015-04-08;1211_2;V3;1000.0;434.0;0.0;3;2015-07-10;2015-07-10;434.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3206;2015-11-23;811_1;V2;1400.0;840.0;840.0;1;2015-12-10;2015-12-03;840.0;0.0;0.0;;1;298.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3207;2015-11-16;783_1;V2;360.0;216.0;0.0;2;2016-01-10;2016-01-05;216.0;0.0;0.0;;1;298.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3208;2015-11-16;783_1;V2;360.0;216.0;216.0;1;2015-12-10;2015-12-03;216.0;0.0;0.0;;1;298.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3209;2015-11-23;811_1;V2;1400.0;840.0;0.0;2;2016-01-10;2016-01-05;840.0;0.0;0.0;;1;298.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3210;2016-08-25;1686_2;V2;2000.0;1240.0;1240.0;1;2016-10-10;2016-10-17;1240.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3211;2016-08-25;1686_2;V2;2000.0;1240.0;0.0;2;2016-11-10;2016-11-14;1240.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3212;2016-11-14;1844_2;V2;2000.0;1200.0;1200.0;1;2016-12-10;2016-12-20;1200.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3213;2016-11-14;1844_2;V2;2000.0;1200.0;0.0;2;2017-01-10;2017-01-16;1200.0;36.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3214;2016-02-02;939_1;V6;2000.0;533.5;2667.5;1;2016-03-10;2016-03-09;533.5;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3215;2016-02-02;939_1;V6;2000.0;533.5;2134.0;2;2016-04-10;2016-04-15;533.5;13.34;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3216;2016-02-02;939_1;V6;2000.0;533.5;1600.5;3;2016-05-10;2016-05-10;533.5;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3217;2016-02-02;939_1;V6;2000.0;533.5;533.5;5;2016-07-10;2016-07-15;533.5;13.34;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3218;2016-12-20;1921_2;V2;1000.0;600.0;600.0;1;2017-02-10;2017-02-15;600.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3219;2016-12-20;1921_2;V2;1000.0;600.0;0.0;2;2017-03-10;2017-03-15;600.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3220;2017-02-02;2069_2;V3;3000.0;1300.0;2600.0;1;2017-03-10;2017-03-15;1300.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3221;2017-02-02;2069_2;V3;3000.0;1300.0;1300.0;2;2017-04-10;2017-04-13;1300.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3222;2016-02-02;939_1;V6;2000.0;533.5;1067.0;4;2016-06-10;2016-06-14;533.5;10.67;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3223;2016-02-02;939_1;V6;2000.0;533.5;0.0;6;2016-08-10;2016-08-12;533.5;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3224;2016-07-11;1568_2;V2;1000.0;620.0;620.0;1;2016-08-10;2016-08-12;620.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3225;2016-07-11;1568_2;V2;1000.0;620.0;0.0;2;2016-09-10;2016-09-15;620.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3226;2017-07-12;2406_2;V4;4000.0;1400.0;4200.0;1;2017-08-10;2017-08-14;1400.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3227;2017-07-12;2406_2;V4;4000.0;1400.0;2800.0;2;2017-09-10;2017-09-14;1400.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3228;2017-07-12;2406_2;V4;4000.0;1400.0;1400.0;3;2017-10-10;2017-10-17;1400.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3229;2017-07-12;2406_2;V4;4000.0;1400.0;0.0;4;2017-11-10;2017-11-16;1400.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3230;2017-09-22;2555_2;V3;3000.0;1300.0;2600.0;1;2017-11-10;2017-11-16;1300.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3231;2017-09-22;2555_2;V3;3000.0;1300.0;1300.0;2;2017-12-10;2017-12-26;1300.0;85.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3232;2017-09-22;2555_2;V3;3000.0;1300.0;0.0;3;2018-01-10;2018-01-16;1300.0;39.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3233;2018-03-08;2836_2;V3;7000.0;3173.0;6346.0;1;2018-04-10;2018-04-16;3173.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3234;2017-02-02;2069_2;V3;3000.0;1300.0;0.0;3;2017-05-10;2017-05-15;1300.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3235;2017-04-21;2239_2;V2;2000.0;1200.0;1200.0;1;2017-06-10;2017-06-15;1200.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3236;2017-04-21;2239_2;V2;2000.0;1200.0;0.0;2;2017-07-10;2017-07-12;1200.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3237;2018-03-08;2836_2;V3;7000.0;3173.0;3196.0;2;2018-05-10;2018-05-11;3150.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3238;2018-03-08;2836_2;V3;7000.0;3173.0;3173.0;2;2018-05-10;2018-06-18;23.0;25.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3239;2018-06-18;2945_2;V3;3000.0;1300.0;2600.0;1;2018-07-10;2018-07-16;1300.0;0.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
3240;2017-11-16;2676_2;V2;2000.0;1200.0;1200.0;1;2017-12-10;2017-12-26;1200.0;80.0;0.0;;1;1.0;115;110;3;1623.0;alquilada;1;ARGENTINA;63;F;SOLTERA;0;15;;62;
